<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.12	09:00:00	14122.1790	14150.5330	14113.6240	14113.6240	3522	0	1410
2024.01.12	10:00:00	14113.6050	14139.8970	14105.8860	14128.8600	3522	0	1410
2024.01.12	11:00:00	14128.8450	14136.1610	14089.0850	14089.0850	3534	0	1400
2024.01.12	12:00:00	14089.0580	14101.4470	14074.4780	14074.4780	3528	0	1400
2024.01.12	13:00:00	14074.4600	14102.5570	14068.5800	14073.3160	3530	0	1400
2024.01.12	14:00:00	14073.2890	14081.4360	14038.8320	14038.8320	3515	0	1400
2024.01.12	15:00:00	14038.8320	14038.8320	13987.3410	13987.3410	3523	0	1390
2024.01.12	16:00:00	13987.3270	14001.3500	13973.4560	13981.2390	3532	0	1390
2024.01.12	17:00:00	13981.2260	13981.2260	13934.6980	13934.6980	3542	0	1390
2024.01.12	18:00:00	13934.6890	13934.6890	13894.7050	13929.6220	3532	0	1380
2024.01.12	19:00:00	13929.6100	13977.5730	13925.2870	13936.3650	3539	0	1390
2024.01.12	20:00:00	13936.3480	13972.2150	13928.3760	13968.9870	3533	0	1390
2024.01.12	21:00:00	13968.9790	13968.9790	13931.1450	13931.1450	3519	0	1390
2024.01.12	22:00:00	13931.1240	13942.1240	13916.4260	13925.5990	3527	0	1390
2024.01.12	23:00:00	13925.5820	13947.5550	13915.4650	13917.9030	3525	0	1390
2024.01.13	00:00:00	13917.8860	13932.7130	13907.8360	13910.6950	3528	0	1390
2024.01.13	01:00:00	13910.6720	13922.1600	13902.1720	13913.2910	3524	0	1390
2024.01.13	02:00:00	13913.2750	13932.9020	13883.7530	13931.6620	3515	0	1380
2024.01.13	03:00:00	13931.6470	13981.0350	13916.1590	13968.5600	3510	0	1390
2024.01.13	04:00:00	13968.5570	13968.5570	13937.6320	13937.6320	3516	0	1390
2024.01.13	05:00:00	13937.6160	13998.2610	13934.1840	13984.4850	3530	0	1390
2024.01.13	06:00:00	13984.4500	13999.8530	13961.7960	13964.4900	3528	0	1390
2024.01.13	07:00:00	13964.4660	13964.4660	13926.8250	13950.2660	3525	0	1390
2024.01.13	08:00:00	13950.2380	13950.2380	13921.8220	13921.8220	3518	0	1390
2024.01.13	09:00:00	13921.8180	13926.0990	13907.0600	13910.3870	3529	0	1390
2024.01.13	10:00:00	13910.3720	13915.2270	13879.8780	13879.8780	3537	0	1380
2024.01.13	11:00:00	13879.8690	13886.8370	13856.9320	13856.9320	3521	0	1380
2024.01.13	12:00:00	13856.9160	13888.0080	13827.9720	13881.0920	3536	0	1380
2024.01.13	13:00:00	13881.0750	13917.9600	13879.3830	13900.9790	3531	0	1380
